"_id","type","state","name","experience","education","location","department","requisition_id","description","category","creator_id","creation_date","updated_date","first_publish_date","last_publish_date"
"c6e8472f964401","Full-Time","closed","Développeur·euse Full Stack (CDI) H/F",,,"Lyon, FR",,,"<p><br></p>\n<p><strong>Entreprise </strong>\n  </p>\n<p>Adoc Talent Management recherche un∙e Développeur Full Stack, pour une start’up internationale développant des outils d’agrégation et d’analyse des données de millions d’influenceurs sociaux dédiés à l’industrie du marketing du contenu. Aujourd’hui, après d’importantes levées de fonds et une croissance annuelle à deux chiffres, l’entreprise souhaite étoffer ses équipes afin d’optimiser encore ses solutions en intégrant de nouvelles briques technologiques.\n  </p>\n<p>&nbsp;\n  </p>\n<p><strong>Poste </strong>\n  </p>\n<p>Vous rejoindrez l’équipe technique présentant des compétences en agrégation et analyse de gros volumes de données, dans les approches sémantiques, probabilistes et le machine learning. Vous mettrez à profit vos compétences en développement full stack pour la production des solutions, création d’APP, API, client web en utilisant Ruby on Rails et Python. Vous produirez du code open source propre et maintenable avec des tests d’intégration et tests unitaires. Tout en travaillant en équipe et dans le respect des plannings, vous conduirez vos projets au succès&nbsp;: construire des systèmes flexibles pouvant monter en puissance pour soutenir la croissance permanente et suivre le fonctionnement du système après déploiement via l’analyse des données   </p>\n<p>Vous collaborerez aussi avec l’équipe commerciale pour comprendre les attentes qui vous permettront d’écrire des spécifications techniques pour les nouveaux produits et fonctionnalités clés.\n  </p>\n<p>&nbsp;\n  </p>\n<p>Le poste est basé à Lyon (France) où votre parcours d’intégration sera assuré&nbsp;; néanmoins, vous pourrez par la suite, si vous le souhaitez, travailler à distance grâce à des outils collaboratifs performants en place dans la société. Vous pourrez aussi choisir de vous rejoindre l’équipe technique de New-York. Un salaire motivant est proposé, ainsi que des parts de la société.   </p>\n<p>&nbsp;\n  </p>\n<p><strong>Profil </strong>\n  </p>\n<p>Vous êtes issu·e d’un cursus en informatique à bac+5/8. Vous êtes à l’aise avec les méthodes agiles (Scrum / Kanban) et dans l’utilisation de Git & Github. Vous avez une expérience significative en programmation (Ruby, Go, Python ou autre langage interprété), dans les bases de données non relationnelle orientée documents et une bonne maîtrise des technologies Front-end (notamment Javascript, framework ember.js) et le développement d’applications. Votre compréhension des concepts de POO et TDD sera précieuse.\n  </p>\n<p>Vous aimez mener vos projets de A à Z avec autonomie et réactivité. Proactivité, sens critique et goût pour les challenges techniques vous caractérisent. Votre curiosité intrinsèque vous donne l’envie de toujours apprendre de nouveaux langages et tester les dernières approches disponibles. Vous maîtrisez l’anglais ou le français pour favoriser les interactions avec les équipes.   </p>\n<p>Merci d’envoyer au plus vite votre candidature (CV, motivations, prétentions salariales) à Adoc Talent Management (<a href=""file:///C:/Users/adoc/Downloads/www.adoc-tm.com"">www.adoc-tm.com</a>)\n</p>",,"ea766a00bbb5","2018-04-19T12:38:12.967Z","2018-09-13T12:38:32.788Z",,
"6faf3fedf54201","Full-Time","closed","Chef·fe de projet Microsoft BI H/F (CDI)",,,"Paris, FR",,,"<p></p>\n<p>ENTREPRISE\n  </p>\n<p>Adoc Talent Management recrute pour son client, acteur du domaine digital et numérique, en pleine croissance et aux projets ambitieux, un·e chef de projet technico fonctionnel&nbsp;Microsoft BI H/F.\n  </p>\n<p>MISSIONS\n  </p>\n<p>Au sein de la DSI et sous la responsabilité du Responsable SI, vous aurez l’opportunité de travailler en totale autonomie sur des projets internes concernant le système de Business Intelligence.   </p>\n<p>Sur le plan technique, cela implique que vous gériez des projets (du recueil du besoin, à l’accompagnement des utilisateurs finaux en passant par la conception et le développement de la solution), que vous participiez à la stabilisation, mise en œuvre et à l’utilisation de la plateforme BI ou encore que vous conceviez et réalisiez un ensemble de tableaux de bord à partir de la solution Microsoft BI. Vous serez également chargé·e de développer et maintenir les traitements d’extraction et de transformation des données (SSIS, SSAS, VBA).\n  </p>\n<p>Sur le plan fonctionnel, vous échangerez principalement avec le Directeur Administratif et le Directeur Marketing. Ainsi, vous devrez être capable de traduire des besoins métiers en spécifications fonctionnelles puis en spécifications techniques. Enfin, vous serez chargé·e de réaliser régulièrement des reportings.&nbsp;&nbsp;   </p>\n<p>PROFIL\n  </p>\n<p>Vous êtes autodidacte, détenteur·trice d’un master, d’un diplôme d’ingénieur ou encore d’un doctorat. Au delà d’un diplôme nous recherchons avant tout des compétences en informatique et/ou SI et/ou Business Intelligence. Vous savez travailler de manière autonome, êtes force de proposition et particulièrement organisé·e. Vous devrez également être capable de traduire les besoins venant des MOA ce qui implique d’avoir de bonnes compétences techniques et un bon relationnel. Aussi, si un poste alliant technique et fonctionnel vous attire, n’hésitez pas, écrivez nous à Adoc Talent Management. (CV+LM).\n</p>\n<p>Le poste est à pourvoir en CDI à Paris.&nbsp;<br></p>",,"d4424f949534","2018-04-19T13:15:14.286Z","2018-08-28T08:26:58.704Z",,
"09bfa30ecec901","Full-Time","published","candidature spontanée",,,"France","France",,"<p>Adoc Talent Management</p>",,"ea766a00bbb5","2018-04-19T14:52:38.132Z","2021-08-23T14:59:34.518Z",,
"6bb506a3e8bc01","Full-Time","closed","Directeur·rice des Affaires Médicales (CDI)","Executive","Doctorate","Puteaux, FR",,,"<p></p>\n<p>Adoc Talent Management recherche un·e directeur·rice des affaires médicales, pour son client, société internationale développant des médicaments innovants au service des patients et des professionnels de santé.   </p>\n<p>&nbsp;\n  </p>\n<p><strong>Poste</strong>\n  </p>\n<p>Membre du comité de direction, vous serez garant de la définition et de la mise en œuvre de la stratégie médicale pour répondre aux évolutions du secteur et aux enjeux médico-marketing des produits.   </p>\n<p>Dans un contexte européen, vous prendrez en charge l'ensemble du périmètre des affaires médicales des différents produits commercialisés, dont certains en co-promotion. Dans ce but, vous piloterez un département de 14 personnes, incluant des médecins chefs de projet, des directeurs médicaux régionaux et des médecins régionaux. Vous fixerez les priorités et objectifs et suivrez leur atteinte, ainsi que les moyens, ressources et budgets associés. Vous formerez et motiverez vos équipes, dans un souci de développement personnel des collaborateurs. Vous assurerez le reporting sur les activités médicales.   </p>\n<p>Vous serez référent·e sur les questions médicales en interne, auprès des agences et partenaires de recherche clinique, tout comme dans le cadre des collaborations avec les partenaires pharmaceutiques. Vous piloterez les études sur les différentes aires thérapeutiques, dans le respect des bonnes pratiques et réglementations. Vous garantirez la validité scientifique des données, des dossiers réglementaires, des communications lors d’événements scientifiques et des argumentaires médicaux.\n  </p>\n<p>Vous proposerez des solutions via une analyse des paramètres tant médicaux, que juridiques et marché. Vous entretiendrez un réseau de KOL, professionnels de santé et associations de patients. Stratège et visionnaire, vous accompagnerez l'évolution des propositions de valeurs de l’entreprise, incluant les services associés. Dans le cadre du business developement et en particulier de la recherche de partenaires de codéveloppement, vous serez largement impliqué·e dans les due-diligences.   </p>\n<p>&nbsp;\n  </p>\n<p>L’entreprise est située à Paris – la Défense. Le poste est à pourvoir au plus vite. Un salaire attractif est proposé.\n  </p>\n<p>&nbsp;\n  </p>\n<p><strong>Profil</strong>\n  </p>\n<p>&nbsp;\n  </p>\n<p>Docteur en médecine, vous avez acquis une expérience très significative dans le management des affaires médicales, idéalement en lien avec l’oncologie, la rhumatologie ou les maladies orphelines. Vous témoignez d’une bonne connaissance des différents acteurs : autorités de santé, sociétés savantes, groupes de recherche, leaders d’opinion dans les domaines de l’oncologie, de l’hématologie ou de la rhumatologie. Vous maîtrisez l’environnement médico-économique, du Market Access en France et si possible en Belgique et au Luxembourg, ainsi que des contraintes réglementaires et légales françaises et européennes. Vous avez une expertise avérée dans l’analyse des données médicales, des processus d’enregistrement et de négociation de prix.\n  </p>\n<p>Manager aguerri·e et tourné·e vers l’humain, vous savez organiser les activités, anticiper les risques et prendre des décisions. Vous faites preuve de leadership, de capacités à négocier, argumenter et influencer en interne et en externe. Vous aimez communiquer aussi bien en anglais qu’en français et avoir de multiples interactions.   </p>\n<p>Doté·e d’esprit d’analyse, de rigueur et d’un bon sens critique, vous savez gérer des problématiques complexes et multi-acteurs. Hauteur de vue, sens du résultat, flexibilité et agilité intellectuelle vous caractérisent.\n  </p>\n<p>&nbsp;\n  </p>\n<p>Pour votre prochain challenge professionnel, vous recherchez un poste tourné vers l’international, qui vous permettra d’étoffer vos champs d’expertise et de responsabilités, merci d’envoyer au plus vite votre candidature (CV détaillé + motivations + prétentions salariales) à Adoc Talent Management.\n</p>","Operations","21f64534a0a9","2018-05-03T14:08:04.958Z","2019-02-08T15:29:50.827Z",,
"ecca5bee2c4c01","Other","closed","Directeur du Système d'information",,,,,"ADO2097","Administration du SI local et de production\r\n Administration du SI local : gestion des boites mails (Google Apps), gestion des téléphones (Digium Switchvox), configuration routeurs, DNS, DHCP, VPN, AD...\r\n Monitoring et gestion des alertes\r\n Gestion du parc et licences.\r\n Mise en place d’un PCA/PRA\r\n Définition de la politique de sécurité et d’authentification\n\nDéveloppement et outils\r\n Administration de nos bases de données « Big Data » et interface de reporting\r\n Administration des outils internes (Atlassian Confluence et Jira…)\r\n Mise en place de nouveaux applicatifs et connecteurs (CRM, tableaux de bord…)\r\n Conception, mise en place et maintien en conditions opérationnelles de l’offre hébergée Cloud\r\nParticipation au développement du site prestashop.com et de ses sites périphériques (barcamp, demo, aide contextuelle, newsletter…)\r\nMise à jour des outils sur prestashop.com et ses sites périphériques (Wordpress, IPB…)\r\nAssistance à la maitrise d’ouvrage pour ces projets et commandes éventuelles auprès de prestataires\n\nMaintenir le SI de Prestashop en conditions opérationnelles\n\nResponsable de l'administration du SI et des développement internes\n\nGrande implication pour être disponible.\n\n","Other","nimblebot","2014-01-29T16:57:30.581Z","2014-02-24T15:56:13.816Z",,
"955c8e69413001","Other","closed","CHEF DE PROJET DEVELOPPEMENT ",,,,,"ADO5976","Mener à bien 1 à 2 projets en parallèle sur le développement de nouveaux produit. Prise en main des projets après la phase de faisabilité du produit jusqu’à la production. Répondre aux enjeux de coûts, qualité, délais.\r\nFédérer son équipe et la piloter afin de mener à bien les projets.\r\n\n\n Industrialisation avec les fournisseurs externe (Asie)\r\n\r\n\n\nDévelopper une nouvelle gamme de produits en traitement de l’air\n\nManager d'équipe\n\n","Other","nimblebot","2013-10-16T13:07:17.533Z","2014-02-24T15:57:14.600Z",,
"d07401ff201501","Other","closed","Technical Customer Service Engineer, Medical",,,,,"ADO7194","50 % Point d'entree systematique technique interne\r\n50 % Point d'entree de remonte des clients. veille sur les clients\n\nformation technique pour sales / accompagner pour support technique\n\ngestion projet\n\ndéplacements toute zone EMEA\r\ndomaine normatif\n\n","Other","nimblebot","2013-10-15T01:51:35.823Z","2014-02-24T15:57:33.362Z",,
"06eb43a43c4f01","Other","closed","chef de projet développement / traitement de l'air",,,,,"atm 13036","No job description found to import from MindMatch.","Other","nimblebot","2013-05-07T16:26:34.000Z","2014-02-24T15:57:50.459Z",,
"fd977cc0641201","Other","closed","POSTE Responsable R&T",,,,,"ADO9087","Dans le cadre de la création du secteur R&T composites au sein du Département Matériaux et procédés, rattaché au chef du département,  le Responsable R&T composite aura en charge de :\r\n\r\n- Apporter, gérer et développer les compétences du service (l’objectif étant d’assurer la montée en puissance de l’équipe par l’identification de savoir-faire cibles  et des propositions en terme de formation)\r\n- Animer et coordonner les activités dédiées R&T afin de les amener à la maturité souhaitée, les activités principales étant :\r\n-\tMaîtrise et optimisation des procédés voies liquides\r\n-\tMaîtrise et optimisation des composites thermo structurants\r\n-\tDéveloppement des réparations des matériels en service\r\n-\tOptimisation de l’usinage des composants\r\n-\tModélisation des mécanismes de rupture\r\n-\tDéveloppement d’architectures textiles\r\n\r\n-Déployer la démarche de progrès au sein du secteur\r\n- Participer activement à l’élaboration de la stratégie R&T d’Aircelle dans le domaine Matériaux et procédés\r\n\n\n-\tPilotage de projets R&T dans l’axe Matériaux et Procédés au sein du programme R&T d’Aircelle\n\n-\tElaborer, Piloter et supporter la R&T composites dans le domaine Matériaux et Procédés\r\n-\tFédérer une équipe\n\nAutonome\n\n","Other","nimblebot","2013-12-19T14:35:11.123Z","2014-02-24T15:58:21.494Z",,
"35307ce61b8c01","Other","closed","Chargé d’études statistiques stage (H/F)",,,,,"ADO9947","No job description found to import from MindMatch.","Other","nimblebot","2013-12-03T16:57:12.678Z","2014-03-06T11:57:29.339Z",,
"b04091c5771201","Other","closed","directeur de la chaire d’enseignement et recherche « mécatronique-automobile »",,,,,"atm13033-amb","No job description found to import from MindMatch.","Other","nimblebot","2008-12-03T13:59:05.000Z","2014-01-25T20:05:58.530Z",,
"032e955125b301","Other","closed","responsable bioprod",,,,,"atm13025c","No job description found to import from MindMatch.","Other","nimblebot","2010-05-31T22:04:24.000Z","2014-01-25T20:12:25.980Z",,
"8bc270ab117801","Other","closed","responsable r&d chimie & matériaux  [cdi] h/f",,,,,"atm13038g-amb","No job description found to import from MindMatch.","Other","nimblebot","2010-03-22T12:24:48.000Z","2014-03-03T07:14:08.351Z",,
"7bc0121591ec01","Other","closed","ingénieur navigabilité",,,,,"atm11089cai","No job description found to import from MindMatch.","Other","nimblebot","2011-09-02T11:24:57.000Z","2014-01-29T13:13:38.752Z",,
"53b822e391c601","Other","closed","ingénieur r&d capteurs [cdi] (h/f)",,,,,"atm13052b-clc","No job description found to import from MindMatch.","Other","nimblebot","2011-07-11T17:42:50.000Z","2014-01-29T07:18:41.294Z",,
"662206ba8c4f01","Other","closed","Research developer",,,,,"ADO5846","No job description found to import from MindMatch.","Other","nimblebot","2014-01-30T15:57:40.557Z","2014-01-31T17:28:37.860Z",,
"2ae5b083bc4001","Other","closed","chargé recrutement (pôle emploi)",,,,,"atm130poem","No job description found to import from MindMatch.","Other","nimblebot","2013-09-02T12:24:49.000Z","2013-10-15T01:22:40.989Z",,
"21d970b674fc01","Other","closed","gestionnaire de projet européen",,,,,"atm13064-amb","No job description found to import from MindMatch.","Other","nimblebot","2009-11-27T16:38:35.000Z","2013-10-15T01:24:07.436Z",,
"8c3529e42f5701","Other","closed","rédaction médicale",,,,,"atm130upd","No job description found to import from MindMatch.","Other","nimblebot","2009-10-30T16:51:17.000Z","2013-10-15T12:48:54.642Z",,
"000d50a6094c01","Other","closed","AIRCAD société du",,,,,"ADO3068","No job description found to import from MindMatch.","Other","nimblebot","2013-10-15T22:21:01.009Z","2013-10-15T22:21:16.474Z",,
"2abec978c70d01","Other","closed","Electrical Engineer",,,,,"ADO5184","No job description found to import from MindMatch.","Other","nimblebot","2013-10-16T11:21:01.222Z","2013-10-16T11:22:53.043Z",,
"3ed1d76e5ec601","Other","closed","responsable technique matières premières - charges minérales",,,,,"atm130chm","No job description found to import from MindMatch.","Other","nimblebot","2011-08-03T08:07:56.000Z","2013-10-16T15:04:10.049Z",,
"4b4d36531abb01","Other","closed","responsable technique matières premières - caoutchouc",,,,,"atm130cao","No job description found to import from MindMatch.","Other","nimblebot","2013-08-29T15:15:01.000Z","2013-10-16T15:04:22.608Z",,
"9cfbef89e3d901","Other","closed","ingénieur sureté de fonctionnement",,,,,"atm110120a-amb","No job description found to import from MindMatch.","Other","nimblebot","2009-04-06T13:47:20.000Z","2013-10-16T22:39:55.750Z",,
"4742433258f401","Other","closed","ingénieur assurance qualité en conception h/f cdi",,,,,"réf: 13038q","No job description found to import from MindMatch.","Other","nimblebot","2011-12-03T16:16:08.000Z","2013-10-14T23:52:09.810Z",,
"37d393c9c69601","Other","closed","concepteur expert renforcement textile r&d",,,,,"atm130tex","No job description found to import from MindMatch.","Other","nimblebot","2013-08-28T09:14:03.000Z","2013-10-15T00:10:44.365Z",,
"d723d10b8ec301","Other","closed","manager technique en analyses rmn",,,,,"atmrmnmpm","No job description found to import from MindMatch.","Other","nimblebot","2013-08-27T14:18:43.000Z","2013-10-15T00:09:28.474Z",,
"edacbc9525f001","Other","closed","responsable technique développement fpga",,,,,"atm13038h","No job description found to import from MindMatch.","Other","nimblebot","2012-01-03T15:15:46.000Z","2013-11-14T11:46:20.056Z",,
"807bf054afe801","Other","closed","expert développement et analyse défaillance ",,,,,"atm13038e-amb","No job description found to import from MindMatch.","Other","nimblebot","2009-04-13T19:05:06.000Z","2013-11-06T22:30:54.594Z",,
"5463587698b801","Other","closed","z-ingé r&d revetement",,,,,"atm","No job description found to import from MindMatch.","Other","nimblebot","2012-06-19T17:23:32.000Z","2013-11-08T15:36:04.301Z",,
"3bf93447218b01","Other","closed","Metallographic sales representative",,,,,"ADO3856","No job description found to import from MindMatch.","Other","nimblebot","2013-11-19T16:44:38.702Z","2013-12-19T12:17:37.926Z",,
"8cfc4aa8229701","Other","closed","Recruitment manager - Ireland",,,,,"ADO7035","No job description found to import from MindMatch.","Other","nimblebot","2013-11-28T12:35:52.355Z","2013-12-19T12:20:54.302Z",,
"d68f6ce9af1001","Other","closed","Postdoc researcher",,,,,"ADO3102","No job description found to import from MindMatch.","Other","nimblebot","2013-12-17T17:39:55.959Z","2013-12-20T12:22:29.757Z",,
"d88ddd7576b201","Other","closed","POSTE Architecte Calculateur",,,,,"ADO1792","No job description found to import from MindMatch.","Other","nimblebot","2013-10-22T15:44:18.375Z","2014-01-04T19:20:16.306Z",,
